id,Job Title,Tokenized_Description,source
46,Receptionist,listening carefully to what the visitor desires enables prompt accurate action.,rep
46,Receptionist,you should also be alert to the surroundings and ensure visitors are attended to.,rep
46,Receptionist,operate phones and switchboard system you will serve as the greeter information provider screen incoming calls for certain executives and deal with voice mails appropriately.,rep
46,Receptionist,knowledge of the company and its staff will enable proper direction of inquiries.,rep
46,Receptionist,the switchboard system ivr must be mastered so that calls get routed or placed on hold correctly.,rep
46,Receptionist,make arrangements from booking meeting rooms managing courier services sorting incoming mail signing for packages scheduling pick-ups maintaining cleanliness of the environment a variety of jobs should be performed to contribute to the success of the organization.,rep
46,Receptionist,use computers email correspondence data entry and logging in visitors are some of the computer-related tasks often performed by corporate receptionists.,rep
46,Receptionist,maintain image you will monitor the appearance of the workplace and tidy up as necessary to keep it looking good and may perform actions such as replenishing brochures and ensuring no loose packages are left around the area.,rep
46,Receptionist,administrative duties to cover library duties and any other administrative duties as assigned by manager as well as to prepare staff and students access cards.,rep
46,Receptionist,requirements because you interact with a range of people while performing the job admirable interpersonal skills is desired.,rep
46,Receptionist,having a welcoming demeanor being friendly polite and helpful reflects positively.,rep
46,Receptionist,you would need to multitask know how to prioritize requests be able to perform the job with minimal supervision and be able to maintain composure and a positive attitude.,rep
46,Receptionist,possess at least a secondary school certificate working hours monday to friday pm pm and alternate saturday dutiesam - pm customer service experience preferred,rep
47,Receptionist,job responsibilities greet and attend to companys guests greet and attend to walk-in guests answer the company main telephone line and transfer to the relevant departments update and maintain company internal contact list and distribute the contact list to staff members sort out incoming mail and pass to the relevant departments keep track of outgoing mails keep the reception area and meeting rooms neat and tidy keep track of stationery requirements and photocopier machine accessories and make re-orders when required issue stationery items to staff ad-hoc duties as assigned by admin manager job requirements relevant working experience as a receptionist gce 'n'/'o'/ite candidates good personality and pleasant disposition good work attitude,rep
48,Receptionist,job responsibilities greet and attend to companys guests greet and attend to walk-in guests answer the company main telephone line and transfer to the relevant departments update and maintain company internal contact list and distribute the contact list to staff members sort out incoming mail and pass to the relevant departments keep track of outgoing mails keep the reception area and meeting rooms neat and tidy keep track of stationery requirements and photocopier machine accessories and make re-orders when required issue stationery items to staff ad-hoc duties as assigned by admin manager job requirements relevant working experience as a receptionist gce 'n'/'o'/ite candidates good personality and pleasant disposition good work attitude,rep
49,Receptionist,our client our client a corporate membership company is urgently seeking an admin assistant cum receptionist to join their dynamic team.,rep
49,Receptionist,responsibilities perform the full spectrum of administrative support to the sales team preparation of presentations and proposals to potential clients assist in the corporate marketing activities and company promotion functions prepare sales reports and corporate correspondence such as agreements and quotations being the liaison to cooperate with different departments internally as well as other stakeholders externally other ad-hoc duties as assigned by senior requirements degree holder with minimum of - years' relevant experience in relevant discipline demonstrated office or business administration experience finance service is definitely desired excellent interpersonal and communication skills ability to deal with all levels internally proficient in microsoft office such as word excel powerpoint attention to details well-organized able to work independently multi-task and work under tight timeline immediately available singaporean only if you are interested in applying for this position please submit your details resume to hli@sg.drakeintl.com .,rep
49,Receptionist,personal data provided by job applicants will be used strictly in accordance with the employer's personal data policies a copy of which will be provided only shortlisted candidate will be notified.,rep
49,Receptionist,registration no.,rep
49,Receptionist,r ea license no.,rep
49,Receptionist,c drake international you may also register at our company website https//sgjobs.drakeintl.com/jobs/ or like us on facebook www.facebook.com/drakesgtemp/ for more job opportunity,rep
50,Receptionist,the job .,rep
50,Receptionist,attend to all walk-in customer inquiries .,rep
50,Receptionist,handle inbound calls and email pertaining to company's gymnastic package and more .,rep
50,Receptionist,able to handle crowds and face customer in a professional manner .,rep
50,Receptionist,bilingual effective to liaise with mandarin speaking associate .,rep
50,Receptionist,any other ad-hoc task assigned by superior .,rep
50,Receptionist,ability to adapt to fast paced environment the candidate .,rep
50,Receptionist,min diploma and above .,rep
50,Receptionist,at least - years experience in related field .,rep
50,Receptionist,good communication skill .,rep
50,Receptionist,outgoing cheerful personality the details .,rep
50,Receptionist,working hour am-pm mon-fri .,rep
50,Receptionist,basic salary .,rep
50,Receptionist,location redhil,rep
51,Receptionist,responsibilities greet and welcome guests as soon as they arrive at the office direct visitors to the appropriate person and office answer screen and forward incoming phone calls ensure reception area is tidy and presentable with all necessary stationery and material e.g.,rep
51,Receptionist,pens forms and brochures provide basic and accurate information in-person and via phone/email receive sort and distribute daily mail/deliveries maintain office security by following safety procedures and controlling access via the reception desk monitor logbook issue visitor badges update calendars and schedule meetings based on changes in visitors schedule perform other clerical receptionist duties such as filing photocopying transcribing and faxing.,rep
51,Receptionist,maintain booking of meeting rooms phone booths and hot-desk assignment/allocation.,rep
51,Receptionist,maintains security by following procedures monitoring logbook issuing visitor badges.,rep
51,Receptionist,experience and skills proficient in ms office suite relevant administrative front-office experience good interpersonal skills able to communicate well and work with people across different levels ability to multi-task prioritize according to situations energy to thrive in fast-paced environment committed reliable takes pride in his/her work maintains telecommunication system by following manufacturer's instructions for house phone and console operation.,rep
51,Receptionist,contributes to team effort by accomplishing related results as needed.,rep
52,Receptionist,responsibilities greet and welcome guests as soon as they arrive at the office direct visitors to the appropriate person and office answer screen and forward incoming phone calls ensure reception area is tidy and presentable with all necessary stationery and material e.g.,rep
52,Receptionist,pens forms and brochures provide basic and accurate information in-person and via phone/email receive sort and distribute daily mail/deliveries maintain office security by following safety procedures and controlling access via the reception desk monitor logbook issue visitor badges update calendars and schedule meetings based on changes in visitors schedule perform other clerical receptionist duties such as filing photocopying transcribing and faxing.,rep
52,Receptionist,maintain booking of meeting rooms phone booths and hot-desk assignment/allocation.,rep
52,Receptionist,maintains security by following procedures monitoring logbook issuing visitor badges.,rep
52,Receptionist,experience and skills proficient in ms office suite relevant administrative front-office experience good interpersonal skills able to communicate well and work with people across different levels ability to multi-task prioritize according to situations energy to thrive in fast-paced environment committed reliable takes pride in his/her work maintains telecommunication system by following manufacturer's instructions for house phone and console operation.,rep
52,Receptionist,contributes to team effort by accomplishing related results as needed.,rep
53,Receptionist,responsibilities assists the dentist during the dental treatment maintains and ensures cleanliness of all dental equipments ensures high standard of infection control informs and assists to order the dental supplies when the supplies are low in stock performs clinic reception duties such as keeping patients records and fixing appointments for the patients handles telephone enquiries and bookings for the patients arranges and informs the patients for appointments and remind them for follow-up treatments performs any other duties that may be assigned to him/ her.,rep
53,Receptionist,requirements minimum n/ o levels or equivalent good communication and interpersonal skills preferably able to speak mandarin in order to liaise with mandarin-speaking patients.,rep
53,Receptionist,experience in dental industry will be advantageous willing to work on weekends and evenings candidates with no experience are welcome to apply interested applicants are invited to apply online with a comprehensive resume via the button of apply now we regret that only shortlisted candidates will be notified.,rep
53,Receptionist,thank you for applying.,rep
54,Receptionist,our client is looking for an experienced professional and competent individual to join their front desk team in a dynamic office.,rep
54,Receptionist,our client is looking for an experienced professional and competent individual to join their front desk team.,rep
54,Receptionist,responsibilities greet and welcome guests as soon as they arrive at the office direct visitors to the appropriate person and office answer screen and forward incoming phone calls professionally ensure reception area is tidy and presentable with all necessary stationery and material e.g.,rep
54,Receptionist,pens forms and brochures provide basic and accurate information in-person and via phone/email receive sort and distribute daily mail/deliveries arrange for local and international couriers maintain office security by following safety procedures and controlling access via the reception desk e.g.,rep
54,Receptionist,monitor logbook issue visitor badges order front office supplies and keep inventory of stock update calendars and schedule meetings arrange travel and accommodations and prepare vouchers keep updated records of office expenses and costs perform other clerical receptionist duties such as filing photocopying scanning and invoice reconciliation.,rep
54,Receptionist,requirements work experience as a receptionist front office representative or similar role proficiency in microsoft office suite hands-on experience with office equipment e.g.,rep
54,Receptionist,fax machines video conferencing and printers professional attitude and appearance good written and verbal communication skills ability to be resourceful and proactive when issues arise excellent organizational skills multitasking and time-management skills with the ability to prioritize tasks excellent customer service attitude diploma additional certification in office management hospitality is a plus singaporean only ea personnel no r ea license no c,rep
55,Receptionist,job responsibilities - attend to all walk-ins incoming calls and emails on enquires complaints and feedbacks - handle front desk customer service duties - assist and coordinate with the other department on requests from customers - other ad-hoc duties as assigned job requirements - minimum diploma holders and above - - years of customer service/receptionist/admin in the service industry preferred - able to converse fluently in english - short notice required interested candidates kindly email your detailed resumes together with a recent photo to cynthiagoh@recruitexpress.com.sg attention to cynthia goh jia wen ea license c shortlisted candidates will be notified,rep
56,Receptionist,job responsibilities operational enhances guest recognition at all times by addressing guest by name and interacting with them on a professional level.,rep
56,Receptionist,to open and close the reception fitness club centre on set times established by management.,rep
56,Receptionist,always offers an alternative if a requested service is unavailable.,rep
56,Receptionist,always visible to guests by being present at the reception desk.,rep
56,Receptionist,be fully conversant with banyan tree fitness club services and facilities in order to be able to make helpful recommendations.,rep
56,Receptionist,answers telephone calls in a professional courteous and polite manner in accordance with company's standards accepts and accurately record all guest bookings for fitness club services in accordance with departmental procedures.,rep
56,Receptionist,ensure that all cashiering functions are carried out in accordance with hotel's accounting procedures.,rep
56,Receptionist,accepts responsibility for and enhance guest satisfaction.,rep
56,Receptionist,refers major guest objections to immediate superior to prevent further guest dissatisfaction.,rep
56,Receptionist,to report any guest comments or complaints to the fitness club supervisor as soon as convenient.,rep
56,Receptionist,in the absence of the fitness club supervisor guest comments should be reported to the fitness club manager before opening and closing the reception center always make sure the vicinity is clean and tidy including windows and any other areas which are visible to guest.,rep
56,Receptionist,be responsible and ensuring guest sign in/out on the registration disclaimer forms before commencing any activities within the facilities and in accordance to company policy.,rep
56,Receptionist,to cooperate and participate in all social and cultural activities including events when requested by management.,rep
56,Receptionist,general reports for duty punctually wearing the correct uniform and nametag at all times.,rep
56,Receptionist,maintains high standard of personal appearance and hygiene at all times.,rep
56,Receptionist,attends briefings and meetings as requested.,rep
56,Receptionist,conducts inspection of the fitness club areas when required and as directed.,rep
56,Receptionist,has a complete understanding of the company's procedures in respect to health hygiene and safety.,rep
56,Receptionist,reports and sends lost property to the lost and found office in accordance with hotel's procedures.,rep
56,Receptionist,attends all scheduled training even if this should fall outside of regular working hours.,rep
56,Receptionist,performs any other tasks as directed by superior.,rep
56,Receptionist,support all fitness club operations during operations as required and directed by superior.,rep
56,Receptionist,ensure that all department reports and correspondence are completed accurately and punctual.,rep
56,Receptionist,ensure registration forms are available for guest to use.,rep
56,Receptionist,always save all records and registration forms inside the file folder of the fitness centre.,rep
56,Receptionist,performance evaluation criteria mystery shopper results.,rep
56,Receptionist,cleanliness and maintenance of the fitness club reception and lobby areas.,rep
56,Receptionist,personal hygiene and grooming.,rep
56,Receptionist,attendance at scheduled training courses adheres to banyan tree standards.,rep
56,Receptionist,job requirements minimum nitec/gce 'o' 'n' level qualification and above or equivalent practical experience pervious fitness hotel or customer service environment.,rep
56,Receptionist,candidate with at least year related customer service experience and proven ability in performing basic administrative duties would have added advantage.,rep
56,Receptionist,computer literate with good knowledge of microsoft office skill pos and opera hotel system must be able to work shift,rep
57,Receptionist,job duties general admin duties data entry welcomes visitors by greeting them in person answering or referring inquiries.,rep
57,Receptionist,department directories giving instructions job requirement min o level and above must have receptionist or admin working experience singaporean only information working date immediate - month contract working hour am- pm location raffles place attire formal wear salary /hour job code chic email address os@capitagrp.com as this position is urgent kindly email detailed cv or contact us @ attention to chic with current and expected salary notice period and reason for leaving each job.,rep
57,Receptionist,we regret to inform that only shortlisted candidates will be notified.,rep
57,Receptionist,more jobs available here by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.,rep
57,Receptionist,please visit www.capitagrp.com for a copy of our privacy policy.,rep
57,Receptionist,if you wish to withdraw your consent please drop us an email at dataprotection@persolkelly.com to let us know.,rep
57,Receptionist,ea license no.,rep
57,Receptionist,c ea reg.,rep
57,Receptionist,id r chia ching chuing,rep
58,Receptionist,basic information transport provided at stipulated time discount on flight tickets comprehensive training provided mnc responsibilities front-line customer service role assist in checking process provide accurate information to customer handle and process customers' application and request other adhoc as assigned requirements applicants who possess relevant qualifications employment background and suitable skill sets are most welcome to apply applicants who do not possess the above will be considered on individual merits applicants not shortlisted for this role may be matched with other suitable opportunities how to apply in order to speed up the shortlisting process qualified or interested candidates are strongly encouraged to submit your updated resume in ms format by using the quick apply or apply now button alternatively you may also email your resume to us at mci@mci.com.sg our dedicated and approachable mci consultants will get back to you soon for a confidential discussion.,rep
58,Receptionist,please include the fellowing information in your resume education background work experiences in point forms reasons for leaving current and expected salary date of availability / notice period we regret to inform that only shortlisted candidates would be notified to find out about other career opportunities in mci career services ptd ltd do visit www.mci.com.sg complete jobs listing.,rep
58,Receptionist,we wish you all the best in your career search lian ching huey joanne local staffing division reg no.,rep
58,Receptionist,r ea license no.,rep
58,Receptionist,c,rep
59,Receptionist,job purpose to provide front of office customer service job responsibilities provide front line counter service such as receiving guests / visitors providing information and directions handle incoming calls phone enquiries arranging of mail and booking of meeting rooms ensure cleanliness of the reception pantry waiting area meeting rooms ensure pantry is fully stocked up provide general administrative support for relevant departments data entry filing courier arrangement provide support in any company events and office decoration to report of any faulty lights to the maintenance department assist with customer service feedback tracking and following up maintains security awareness by monitoring visitor access perform any ad-hoc duties assigned by your supervisor job requirement minimum year of receptionist or customer service experience at least n / o level qualifications good interpersonal and communication skills with solid ms-office experience possess good professional image excellent phone mannerism and enthusiasm in guest service organized meticulous and able to multitask dynamic individual with service aptitude and willingness to go the extra mile bilingualism is preferred english and chinese in order to liaise with chinese speaking associates,rep
60,Receptionist,we are looking for a candidate who is service oriented able to attend to all public enquiries as well and visitors to the law society.,rep
60,Receptionist,the successful candidate will be responsible for administrative duties connected with the position of a receptionist delegated by the the ceo or the head of department of the law society.,rep
60,Receptionist,requirements work days monday tuesday am to pm and wednesday am to pm mature resilient and detail-oriented individual with cheerful disposition who enjoys interacting with people ability to think out-of-the box good command of written and spoken english proficiency in ms office applications ms word excel powerpoint.,rep
60,Receptionist,to apply please send your detailed resume including your qualifications current salary and contact particulars of employment references by november via apply now .,rep
60,Receptionist,we regret that only shortlisted candidates will be notified.,rep
61,Receptionist,reception and administrative duties from .am to .pm or .am to .pm at international business park min walk to je mrt.,rep
61,Receptionist,min 'o' levels bilingual in english and chinese to communicate with mandarin speaking visitors pc literate matured independent team player,rep
62,Receptionist,our firm is looking for someone to cover an weeks contract receptionist/admin assistant role.,rep
62,Receptionist,responsibilities answering and transferring call attending to callers and direct visitors in a professional manner assist with video/audio conference call set ups coordinate all seminars and conferences manage travel arrangements manage daily incoming an outgoing mails local / overseas courier liaising with building management and vendors assist with day to day office operations and vendor invoices respond to customers/clients for information on services maintain professional working relationships job requirements essential ability to communicate at all levels with strong organisationsal skills committed enthusiastic and innovative flexible and resilient with strong problem solving skills good level of it literacy and numeracy ability to work at speed and balance a wide range of activities at any one time willingness reliability attention to details desirable qualifications administrative diploma or equivalent previous experience in a professional services or partnership environment candidate who apply are required to provide details of their current salary expected salary and notice period.,rep
62,Receptionist,please submit your application via this link.,rep
62,Receptionist,https//fsr.cvmailuk.com/kennedys/main.cfmpagejobspecificjobidrcdquerystringgrouptypefdgrouptypefdgrouptypefd,rep
63,Receptionist,benefits summary upaws vb days job description handling customer registration answering of phone calls assist in ac-hoc duties appointment scheduling r equirements applicants who possess relevant qualifications employment background and suitable skill sets are most welcome to apply applicants who do not possess the above will be considered on individual merits applicants not shortlisted for this role may be matched with other suitable opportunities how to apply in order to speed up the shortlisting process qualified or interested candidates are strongly encouraged to submit your updated resume in ms format by using the quick apply or apply now button alternatively you may also email your resume to us at mci@mci.com.sg our dedicated and approachable mci consultants will get back to you soon for a confidential discussion.,rep
63,Receptionist,please include the fellowing information in your resume education background work experiences in point forms reasons for leaving current and expected salary date of availability / notice period we regret to inform that only shortlisted candidates would be notified to find out about other career opportunities in mci career service ptd ltd do visit www.mci.com.sg complete jobs listing.,rep
63,Receptionist,we wish you all the best in your career search lian ching huey joanne local staffing division reg no.,rep
63,Receptionist,r ea license no.,rep
63,Receptionist,c,rep
1,Data Analyst,my client is a us multinational conglomerate.,dat
1,Data Analyst,with billion in annual sales my client employs people worldwide and produces more than products my client has operations in more than countries including international companies with manufacturing operations and companies with laboratories.,dat
1,Data Analyst,job description manage new product request through npi/npa manage product supply chain set up information such as sos code and lead time.,dat
1,Data Analyst,partner with business team on the transition plan for product phase in/out activation and deactivation and recommend best appropriate transition plan.,dat
1,Data Analyst,manage sku creation and maintenance of skus in the operating system including phasing in and out of products examine data records inspect and record incoming data for completeness accuracy of codes and other potential problems in processing subject matter experts in master data to provide guidance to relevant requester and drive standardization sku master data and maintenance.,dat
1,Data Analyst,ensure process is in alignment to acoe operating policies and procedures job information salary up to year contract renewable ang mo kio job requirements minimum diploma minimum year of supply chain / logistics experience proficient in ms excel pivot table vlookup interested applicants please send your resume in microsoft word format kelly services singapore pte ltd i ea license no.,dat
1,Data Analyst,c i rcb no.,dat
1,Data Analyst,e i jin vatenkeist ea personnel registration no.,dat
1,Data Analyst,ea license no.,dat
1,Data Analyst,c cei registration no.,dat
1,Data Analyst,r,dat
2,Data Analyst,flight operations -data analyst evidence based training job description the successful candidate will develop means to make data assets available and apply big data analytics through various technical tools and techniques in a secure manner to add value to the data.,dat
2,Data Analyst,key responsibilities include assist in the implementation and management of the evidence-based training ebt program in flight operations.,dat
2,Data Analyst,understand and develop advanced features of an internal data tool to increase utilization and implement data retrieval and customisation of dashboards.,dat
2,Data Analyst,explore capabilities in the context of flight operations and guide the department in data visualisation journey so that useful insights can be gained.,dat
2,Data Analyst,coordinate efforts in implementing automation and data analytics projects and liaise with it division on business requirements.,dat
2,Data Analyst,manage data infrastructure within flight operations training standards.,dat
2,Data Analyst,manage the knowledge and implementation of data analytics tools.,dat
2,Data Analyst,conduct statistical study of data to gain insights on training requirements and operational excellence.,dat
2,Data Analyst,provide training and support to flight operations training standards on data analytics tools.,dat
2,Data Analyst,collaborate with industry partners on data analytics related projects.,dat
2,Data Analyst,required skills possess a good bachelor degree in it computer science data science computer engineering or related discipline.,dat
2,Data Analyst,experience in data modelling and data visualisation is preferred.,dat
2,Data Analyst,knowledge of data warehouse/bi etl data visualisation platforms/systems is required.,dat
2,Data Analyst,curious analytical technically sound with strong problem-solving skills.,dat
2,Data Analyst,good teamwork and communications skills able to relate to others and share information effectively.,dat
2,Data Analyst,detailed and meticulous with good planning and organisational skills.,dat
2,Data Analyst,possesses a good degree of initiative to contribute to the team goals.,dat
2,Data Analyst,has understanding of organizational system design.,dat
3,Data Analyst,duties build dashboards to automate reporting to generate daily reports to generate weekly localisation report requirements candidates with previous data analysis experience- media or tech company is a plus.,dat
3,Data Analyst,candidates with excel fluency is a huge advantage.,dat
3,Data Analyst,proficient in ms excel good to have pivot table/ vlookup candidates with deep understanding of statistics highly organized and strong attention to detail comfort with both quantitative and qualitative analysis will be advantageous.,dat
3,Data Analyst,interested candidates please email and updated resume attached with full name last drawn salary reason of leaving in every previous job and expected salary to tc@capitagrp.com contact person fal ea reg no r ea license no c we regret that only shortlisted candidates will be notified by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.,dat
3,Data Analyst,please visit www.capitagrp.com for a copy of our privacy policy.,dat
3,Data Analyst,if you wish to withdraw your consent please drop us an email to let us know.,dat
4,Data Analyst,design develop test and implement initiatives related to statistical forecasting business intelligence and advance analytics.,dat
4,Data Analyst,participate in data collaboration projects to identify build and support users in using data analysis to make support business operations and decisions.,dat
4,Data Analyst,develop and automate reports iteratively build and prototype dashboards to provide insights at scale solving for analytical needs.,dat
4,Data Analyst,uncover insights and present findings and recommendations to multiple levels of stakeholders creating visual displays to communicate quantitative information.,dat
4,Data Analyst,apply and integrate statistical mathematical predictive modeling and business analysis skills to manage and manipulate complex high-volume data from a variety of sources.,dat
4,Data Analyst,keep abreast of latest analytical techniques and identify appropriate data driven predictive analytics from use case concept through experiment design to industrialization/deployment to end users.,dat
4,Data Analyst,work collaboratively with key business and technology teams to ensure that strategic initiatives are delivered successfully and that the solutions delivered are aligned to the planned enterprise it framework.,dat
4,Data Analyst,job requirements bachelors degree in in statistics mathematics computer science/information technology or related field.,dat
4,Data Analyst,proficiency in analytical tools such as sas spss tableau.,dat
4,Data Analyst,broad and in-depth knowledge of statistical methods and analytical techniques.,dat
4,Data Analyst,strong analytical aptitude with a proven ability to analyze/interpret data and build quantitative models of business problems.,dat
4,Data Analyst,previous sales forecasting experience at a consumer-facing company preferable.,dat
4,Data Analyst,good facilitation and presentation skills including training delivery.,dat
4,Data Analyst,excellent oral and written communication skills organizational and time-management abilities.,dat
4,Data Analyst,high-initiative self-starter and able to work with limited supervision.,dat
4,Data Analyst,positive attitude.,dat
4,Data Analyst,able to work well with culturally and geographically diverse teams.,dat
5,Data Analyst,design develop test and implement initiatives related to statistical forecasting business intelligence and advance analytics.,dat
5,Data Analyst,participate in data collaboration projects to identify build and support users in using data analysis to make support business operations and decisions.,dat
5,Data Analyst,develop and automate reports iteratively build and prototype dashboards to provide insights at scale solving for analytical needs.,dat
5,Data Analyst,uncover insights and present findings and recommendations to multiple levels of stakeholders creating visual displays to communicate quantitative information.,dat
5,Data Analyst,apply and integrate statistical mathematical predictive modeling and business analysis skills to manage and manipulate complex high-volume data from a variety of sources.,dat
5,Data Analyst,keep abreast of latest analytical techniques and identify appropriate data driven predictive analytics from use case concept through experiment design to industrialization/deployment to end users.,dat
5,Data Analyst,work collaboratively with key business and technology teams to ensure that strategic initiatives are delivered successfully and that the solutions delivered are aligned to the planned enterprise it framework.,dat
5,Data Analyst,job requirements bachelors degree in in statistics mathematics computer science/information technology or related field.,dat
5,Data Analyst,proficiency in analytical tools such as sas spss tableau.,dat
5,Data Analyst,broad and in-depth knowledge of statistical methods and analytical techniques.,dat
5,Data Analyst,strong analytical aptitude with a proven ability to analyze/interpret data and build quantitative models of business problems.,dat
5,Data Analyst,previous sales forecasting experience at a consumer-facing company preferable.,dat
5,Data Analyst,good facilitation and presentation skills including training delivery.,dat
5,Data Analyst,excellent oral and written communication skills organizational and time-management abilities.,dat
5,Data Analyst,high-initiative self-starter and able to work with limited supervision.,dat
5,Data Analyst,positive attitude.,dat
5,Data Analyst,able to work well with culturally and geographically diverse teams.,dat
6,Data Analyst,my client is a reputable bank in consumer banking treasury and markets asset management securities brokerage.,dat
6,Data Analyst,responsibilities collect/interpret data analyze results using statistical techniques and provide ongoing reports identifying patterns and trends in data sets develop and implement databases data collection systems data analytics and other strategies that optimize statistical efficiency and quality acquire data from primary or secondary data sources and maintain databases/data systems identify analyze and interpret trends or patterns in complex data sets filter and clean data by reviewing reports printouts and performance indicators to locate and correct system problems work with management to prioritize risk business and information analytical needs skills degree in mathematics computer science statistics or economics strong knowledge of and experience with reporting packages business objects etc databases sql etc knowledge of statistics and experience using statistical packages for analyzing datasets excel sas etc interested applicants please send your resume in microsoft word format.,dat
6,Data Analyst,kelly services singapore pte ltd i ea license no.,dat
6,Data Analyst,c i rcb no.,dat
6,Data Analyst,e i lim wanyi ea personnel registration no.,dat
6,Data Analyst,r by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.,dat
6,Data Analyst,please access our website at www.kellyservices.com.sg for a copy of our privacy policy.,dat
6,Data Analyst,if you wish to withdraw your consent please drop us an email at dataprotection @kellyservices.com.sg to let us know.,dat
6,Data Analyst,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.,dat
6,Data Analyst,ea license no.,dat
6,Data Analyst,c cei registration no.,dat
6,Data Analyst,r,dat
7,Data Analyst,job descriptions build dashboards to automate reporting to generate daily reports to generate weekly localisation report previous data analysis experience- media or tech company is a plus ability to use r jmp sas stata or any other statistical analysis tool comfort with both quantitative and qualitative analysis requirements at least - years working experience degree in business administration obsessive about the customer experience passion in media and entertainment job code glez email address tc@capitasingapore.com as this position is urgent kindly email detailed cv or contact us @ attention to glenn with current and expected salary notice period and reason for leaving each job.,dat
7,Data Analyst,we regret to inform that only shortlisted candidates will be notified.,dat
7,Data Analyst,more jobs available here by submitting your curriculum vitae or personal data to us in connection with your job application you are deemed to have read and agreed to the terms of our privacy policy and consented to the collection use and disclosure of your personal data by us and our affiliates in accordance with our privacy policy.,dat
7,Data Analyst,please access our website at www.capitagrp.com for a copy of our privacy policy.,dat
7,Data Analyst,if you wish to withdraw your consent please drop us an email at dataprotection@kellyservices.com.sg to let us know.,dat
7,Data Analyst,all resumes and personal particulars sent to the aforementioned email address will not be attended to as the address is not for job application purposes.,dat
7,Data Analyst,ea license no.,dat
7,Data Analyst,c capita pte ltd ea reg.,dat
7,Data Analyst,id r glenn zheng huiwen,dat
8,Data Analyst,this position will play a critical role in leading data analyst team in providing a clear and rich insight from database into a report to be used for future development clients profile and product development.,dat
8,Data Analyst,responsibilities lead team of data analyst in data mining and present a readable data from it conduct data interpretation analyzing results using statistical techniques.,dat
8,Data Analyst,develop and implement data analyses data collection systems and other strategies that optimize statistical efficiency and quality acquire data from primary or secondary data sources and maintaining databases work with other department in the usage and needs from the database maintain and update all data interpretation in timely manner requirements bachelor's degree in computer science data science or engineering required years of database/data warehouse experience with sql required years of managing data analyst team experience in working with big data as well as a variety of relational databases data profiling and data mining highly motivated energetic extremely personable comfortable working closely with business partners and technical resources at all levels experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities strong presentation skills and ability to communicate complex findings and ideas in plain language ability to multitask and drive success with limited resources in a matrix organization,dat
9,Data Analyst,analyse business process suppoirt mapping reviewing of existing business processes to identify areas of improvements achieving cost savings quality improvements and increase effectiveness evaluate viability feasibility of solutions identify business needs elicit analyse business and information requirements from key stakeholders and assess relevant solutions and their potential impact develop technical specifications translate business requirements and user needs into functional specifications verify that business requirements are incorporated into system design user acceptance testing data analyst recommendidentify gather data from internal systems external sources clean databases for duplicate outdated or irrelevant information perform data validations and quality control checks data mining to identify trends patterns correlations report insights design data reports and use visualisation tools to facilitate data understanding project management facilitate change management support the development of change management plans develop technical documentation and training materials conduct user trainings to facilitate adoption of new systems requirements degree in business analytics or equivalent with - years experience in a similar capacity ​ proficient in gap analysis capability analysis etc proficient in lean six sigma agile methodology etc proficient in sql python tableau qlikview etc location east working days mon fri salary range - or open budget depending on last draw experience interested candidates please send your updated cv in ms words format stating your last drawn salary expected salary notice period and reason for leaving last / past employments and email to recruit@caed.com.sg for priority processing.,dat
9,Data Analyst,attn nazri registration no.,dat
9,Data Analyst,r career edge asia pte ltd ea licence number c to find out more job opportunities visit career edge asia at www.caed.com.sg for all job listings.,dat
9,Data Analyst,email recruit@caed.com.sg,dat
10,Data Analyst,part of your life.,dat
10,Data Analyst,part of tomorrow.,dat
10,Data Analyst,we make life easier safer and greener - with technology that achieves more consumes less and is accessible to everyone.,dat
10,Data Analyst,microelectronics from infineon is the key to a better future.,dat
10,Data Analyst,efficient use of energy environmentally-friendly mobility and security in a connected world - we solve some of the most critical challenges that our society faces while taking a conscientious approach to the use of natural resources.in your new role you will support in managing transactions through sap finished goods receiving scheduling and lot closure handle complaint from internal stakeholders communication and coordination with sub-contractors logistics and fab for wafer shipments / transfers interact with multiple internal and external stakeholders i.e.,dat
10,Data Analyst,subcontractors and fab perform physical tasks such as break-bulk cargo inspect damage cargo cargo re-labeling you are best equipped for this task if you have diploma ./ bachelor's degree with at least years of relevant working experience in planning / supply chain domain good in attention to details and time management warehouse experience will be advantageous proficient in microsoft excel word sap knowledge is a plus strong written and communication skills able to commit for days per week here-under one day on weekends i.e.,dat
10,Data Analyst,tue to sat / sun to thu working at another location in singapore is required,dat
11,Data Analyst,our client is an established organisation in the global chemical and gas company industry.,dat
11,Data Analyst,they are offering an excellent opportunity to work in a dynamic organisation with great opportunities for personal and career development.,dat
11,Data Analyst,build your career as a data analyst today.,dat
